Date,Price,Open,High,Low,Vol.,Change %
03/16/2023,459.94,460.54,460.55,460.44,,-0.02%
03/15/2023,460.04,460.53,460.54,460.53,,0.00%
03/14/2023,460.03,460.52,460.53,460.52,,0.00%
03/13/2023,460.02,460.52,460.53,460.52,,0.00%
03/10/2023,460.02,460.52,460.55,460.52,,0.00%
03/09/2023,460.02,460.49,460.52,460.48,,0.01%
03/08/2023,459.99,460.46,460.49,460.45,,0.01%
03/07/2023,459.96,460.46,460.47,460.46,,0.00%
03/06/2023,459.96,460.46,460.46,460.45,,0.00%
03/03/2023,459.96,460.47,460.48,460.46,,0.00%
03/02/2023,459.97,460.47,460.47,460.45,,0.00%
03/01/2023,459.97,460.47,460.47,460.46,,0.00%
02/28/2023,459.97,460.45,460.47,460.44,,0.00%
02/27/2023,459.95,460.44,460.45,460.43,,0.00%
02/24/2023,459.94,460.44,460.44,460.43,,0.00%
02/23/2023,459.94,460.47,460.47,460.44,,-0.01%
02/22/2023,459.97,460.47,460.47,460.45,,0.00%
02/21/2023,459.97,460.55,460.55,460.47,,-0.02%
02/20/2023,460.05,460.54,460.55,460.5,,0.00%
02/17/2023,460.04,460.55,460.56,460.5,,0.00%
02/16/2023,460.05,460.56,460.56,460.5,,0.00%
02/15/2023,460.06,460.56,460.6,460.5,,0.00%
02/14/2023,460.06,460.52,460.56,460.52,,0.01%
02/13/2023,460.02,459.49,460.52,459.49,,0.22%
02/10/2023,458.99,460.47,460.47,459.49,,-0.21%
02/09/2023,459.97,460.42,460.47,460.4,,0.01%
02/08/2023,459.92,460.42,460.45,460.42,,0.00%
02/07/2023,459.92,459.7,460.42,459.7,,0.16%
02/06/2023,459.2,460.54,460.55,459.7,,-0.18%
02/03/2023,460.04,460.54,460.54,460.53,,0.00%
02/02/2023,460.04,460.52,460.54,460.52,,0.00%
02/01/2023,460.02,460.52,460.55,460.5,,0.00%
01/31/2023,460.02,460.41,460.52,460.41,,0.02%
01/30/2023,459.91,460.28,460.5,460.28,,0.03%
01/27/2023,459.78,460.28,460.3,460.28,,0.00%
01/26/2023,459.78,459.97,460.28,459.97,,0.07%
01/25/2023,459.47,459.81,459.97,459.8,0.02K,0.03%
01/24/2023,459.31,455.06,459.81,455.06,0.03K,1.04%
01/23/2023,454.56,455.06,460.5,455.05,0.01K,0.00%
01/20/2023,454.56,453.58,455.06,453.58,0.02K,0.33%
01/19/2023,453.08,453.58,460.5,453.58,0.01K,0.00%
01/18/2023,453.08,453.58,460.5,453.58,0.01K,0.00%
01/17/2023,453.08,452.62,460.5,452.62,0.02K,0.21%
01/16/2023,452.12,452.59,460.5,452.59,0.01K,0.01%
01/13/2023,452.09,452.13,452.59,452.13,0.01K,0.10%
01/12/2023,451.63,451.6,452.13,451.6,0.02K,0.12%
01/11/2023,451.1,450.08,451.6,450.08,0.02K,0.34%
01/10/2023,449.58,450.05,450.08,450.05,0.01K,0.01%
01/09/2023,449.55,450.05,450.08,450.05,0.01K,0.00%
01/06/2023,449.55,449.53,450.05,449.53,0.02K,0.12%
01/05/2023,449.03,449.01,449.53,449.01,0.01K,0.12%
01/04/2023,448.51,448.55,449.01,448.55,0.02K,0.10%
01/03/2023,448.05,448.08,448.55,445.5,0.02K,0.11%
01/02/2023,447.58,448.08,448.08,448.08,,0.00%
12/30/2022,447.58,447.58,448.08,447.58,0.02K,0.11%
12/29/2022,447.08,446.64,447.58,446.64,0.01K,0.21%
12/28/2022,446.14,446.63,446.64,446.63,0.01K,0.00%
12/27/2022,446.13,446.65,455.5,446.63,0.02K,0.00%
12/26/2022,446.15,446.63,446.65,446.63,0.01K,0.00%
12/23/2022,446.13,446.63,446.65,445.5,0.01K,0.00%
12/22/2022,446.13,445.96,446.63,445.5,0.02K,0.15%
12/21/2022,445.46,445.96,455.5,445.96,0.01K,0.00%
12/20/2022,445.46,445.96,446.02,445.5,0.03K,0.00%
12/19/2022,445.46,445.47,450.5,445.47,0.01K,0.11%
12/16/2022,444.97,445.46,445.47,445.46,0.02K,0.00%
12/15/2022,444.96,445.46,445.48,445.46,0.01K,0.00%
12/14/2022,444.96,445.31,450.5,443.5,0.02K,0.03%
12/13/2022,444.81,445.15,445.31,445.15,0.03K,0.04%
12/12/2022,444.65,444.97,445.15,443.5,0.03K,0.04%
12/09/2022,444.47,444.97,445.5,444.97,0.04K,0.00%
12/08/2022,444.47,444.81,445.5,443.5,0.04K,0.04%
12/07/2022,444.31,444.81,444.92,443.5,0.01K,0.00%
12/06/2022,444.31,444.54,444.81,444.54,0.03K,0.06%
12/05/2022,444.04,444.17,444.54,443.5,0.04K,0.08%
12/02/2022,443.67,443.95,444.17,443.95,0.02K,0.05%
12/01/2022,443.45,443.94,443.95,443.94,0.01K,0.00%
11/30/2022,443.44,443.94,443.94,443.94,,0.00%
11/29/2022,443.44,443.87,443.94,443.87,0.02K,0.02%
11/28/2022,443.37,443.26,443.87,443.26,0.02K,0.14%
11/25/2022,442.76,443.45,443.55,443.26,0.01K,-0.04%
11/24/2022,442.95,443.3,443.45,443.3,0.01K,0.03%
11/23/2022,442.8,443.13,443.3,443.13,0.02K,0.04%
11/22/2022,442.63,442.99,443.5,442.5,0.02K,0.03%
11/21/2022,442.49,442.66,442.99,442.5,0.02K,0.07%
11/18/2022,442.16,442.35,442.66,442.35,0.02K,0.07%
11/17/2022,441.85,441.69,442.35,441.69,0.02K,0.15%
11/16/2022,441.19,441.69,442.5,441.69,0.01K,0.00%
11/15/2022,441.19,441.33,441.69,441.33,0.02K,0.08%
11/14/2022,440.83,440.96,443.5,440.96,0.02K,0.08%
11/11/2022,440.46,440.63,443.5,440.63,0.02K,0.07%
11/10/2022,440.13,440.29,442.5,440.29,0.02K,0.08%
11/09/2022,439.79,439.38,440.29,439.38,0.01K,0.06%
11/08/2022,439.53,439.76,442.5,439.76,0.02K,0.06%
11/07/2022,439.26,439.38,442.5,439.38,0.01K,0.09%
11/04/2022,438.88,439.17,439.38,439.17,0.01K,0.05%
11/03/2022,438.67,438.87,439.17,438.87,0.02K,0.07%
11/02/2022,438.37,438.52,438.87,438.52,0.01K,0.08%
11/01/2022,438.02,438.35,442.5,438.35,0.03K,0.04%
10/31/2022,437.85,438,440.5,438,0.02K,0.08%
10/28/2022,437.5,437.66,438,437.66,0.02K,0.08%
10/27/2022,437.16,437.05,437.66,437,0.03K,0.14%
10/26/2022,436.55,437.18,437.18,437.05,0.03K,-0.03%
10/25/2022,436.68,437,437.18,437,0.02K,0.04%
10/24/2022,436.5,436.61,440.5,436.6,0.02K,0.09%
10/21/2022,436.11,436.61,436.78,436.61,0.01K,0.00%
10/20/2022,436.11,436.48,436.61,436.48,0.02K,0.03%
10/19/2022,435.98,436.35,436.48,436.32,0.02K,0.03%
10/18/2022,435.85,435.56,436.35,435.55,0.02K,0.18%
10/17/2022,435.06,435.18,440.5,435.18,0.01K,0.09%
10/14/2022,434.68,435.2,435.2,435.18,0.03K,0.00%
10/13/2022,434.7,434.77,440.5,434.75,0.01K,0.10%
10/12/2022,434.27,434.28,441.5,434.27,0.02K,0.11%
10/11/2022,433.78,434.28,441.5,434.25,0.01K,0.00%
10/10/2022,433.78,433.72,434.28,433.72,0.03K,0.13%
10/07/2022,433.22,433.4,433.72,433.4,0.02K,0.07%
10/06/2022,432.9,432.37,433.4,432.35,0.02K,0.24%
10/05/2022,431.87,432.37,432.37,414.38,0.01K,0.00%
10/04/2022,431.87,432.35,435.5,432.35,0.02K,0.00%
10/03/2022,431.85,432.37,432.37,432.35,0.01K,0.00%
09/30/2022,431.87,432.04,432.37,432.02,0.02K,0.08%
09/29/2022,431.54,431.33,435.5,431.33,0.02K,0.16%
09/28/2022,430.83,431.33,431.33,431.3,0.01K,0.00%
09/27/2022,430.83,430.98,431.33,430.98,0.02K,0.08%
09/26/2022,430.48,430.55,435.5,430.55,0.02K,0.10%
09/23/2022,430.05,430.21,430.59,430.21,0.03K,0.08%
09/22/2022,429.71,429.87,430.21,429.85,0.02K,0.08%
09/21/2022,429.37,429.51,429.87,429.51,0.02K,0.08%
09/20/2022,429.01,429.18,429.51,429.15,0.01K,0.08%
09/19/2022,428.68,428.88,435.5,428.88,0.02K,0.07%
09/16/2022,428.38,428.61,435.5,428.6,0.02K,0.06%
09/15/2022,428.11,428.31,428.61,428.3,0.02K,0.07%
09/14/2022,427.81,428.01,435.5,428,0.02K,0.07%
09/13/2022,427.51,427.6,428.01,427.6,0.02K,0.10%
09/12/2022,427.1,427.26,435.5,419.5,0.02K,0.08%
09/09/2022,426.76,426.93,427.26,426.93,0.03K,0.08%
09/08/2022,426.43,426.11,426.93,426.05,0.01K,0.19%
09/07/2022,425.61,425.78,426.11,425.75,0.03K,0.08%
09/06/2022,425.28,423.42,425.78,423.4,0.02K,0.56%
09/05/2022,422.92,423.42,435.5,423.42,0.01K,0.00%
09/02/2022,422.92,422.96,423.42,422.95,0.02K,0.11%
09/01/2022,422.46,421.88,422.98,421.85,0.02K,0.26%
08/31/2022,421.38,422.88,422.88,421.88,0.02K,-0.24%
08/30/2022,422.38,422.2,422.88,419.5,0.02K,0.16%
08/29/2022,421.7,422.2,428.5,422.2,0.01K,0.00%
08/26/2022,421.7,421.89,422.2,421.85,0.02K,0.07%
08/25/2022,421.39,421.58,421.89,421.55,0.02K,0.07%
08/24/2022,421.08,421.21,421.58,421.2,0.02K,0.09%
08/23/2022,420.71,420.9,425.5,420.9,0.02K,0.07%
08/22/2022,420.4,420.33,420.9,420.3,0.01K,0.14%
08/19/2022,419.83,420.33,420.33,420.3,0.01K,0.00%
08/18/2022,419.83,420.46,420.46,419.5,0.01K,-0.03%
08/17/2022,419.96,419.39,420.46,419.38,0.02K,0.26%
08/16/2022,418.89,419.39,419.39,419.38,0.01K,0.00%
08/15/2022,418.89,419.22,425.5,419.2,0.02K,0.04%
08/12/2022,418.72,418.87,419.22,418.85,0.02K,0.08%
08/11/2022,418.37,418.69,418.87,418.69,0.01K,0.04%
08/10/2022,418.19,417.97,418.69,417.95,0.01K,0.17%
08/09/2022,417.47,417.97,417.97,417.95,0.01K,0.00%
08/08/2022,417.47,417.57,425.5,417.55,0.02K,0.10%
08/05/2022,417.07,417.19,417.57,417.18,0.02K,0.09%
08/04/2022,416.69,416.69,417.19,416.68,0.01K,0.12%
08/03/2022,416.19,416.4,416.69,416.38,0.01K,0.07%
08/02/2022,415.9,416.18,416.4,416.15,0.02K,0.05%
08/01/2022,415.68,415.87,416.18,415.85,0.01K,0.07%
07/29/2022,415.37,415.46,415.87,415.45,0.02K,0.10%
07/28/2022,414.96,415.64,415.65,415.46,0.02K,-0.04%
07/27/2022,415.14,415.25,415.64,415.24,0.02K,0.09%
07/26/2022,414.75,415.25,415.25,415.2,0.01K,0.00%
07/25/2022,414.75,414.72,425.5,414.7,0.02K,0.13%
07/22/2022,414.22,415.4,415.42,414.72,0.01K,-0.16%
07/21/2022,414.9,415.4,415.42,415.4,0.01K,0.00%
07/20/2022,414.9,415.4,415.42,415.4,0.01K,0.00%
07/19/2022,414.9,415.4,415.48,415.4,0.02K,0.00%
07/18/2022,414.9,415.4,425.5,415.4,0.01K,0.00%
07/15/2022,414.9,415.33,415.4,415.32,0.02K,0.02%
07/14/2022,414.83,415.33,415.33,415.32,0.01K,0.00%
07/13/2022,414.83,415.32,425.5,415.32,0.02K,0.00%
07/12/2022,414.82,415.33,415.33,415.32,0.01K,0.00%
07/11/2022,414.83,415.33,415.35,415.33,0.00K,0.00%
07/08/2022,414.83,415.26,415.33,415.25,0.02K,0.02%
07/07/2022,414.76,415.33,425.5,415.26,0.02K,-0.02%
07/06/2022,414.83,415.3,425.5,415.3,0.02K,0.01%
07/05/2022,414.8,415.27,415.3,415.25,0.02K,0.01%
07/04/2022,414.77,415.27,419.5,415.27,0.00K,0.00%
07/01/2022,414.77,415.27,415.27,415.25,0.01K,0.00%
06/30/2022,414.77,415.1,415.27,415.08,0.02K,0.04%
06/29/2022,414.6,415.14,415.14,415.1,0.02K,-0.01%
06/28/2022,414.64,415,415.14,415,0.01K,0.03%
06/27/2022,414.5,414.99,419.5,414.99,0.02K,0.00%
06/24/2022,414.49,415.09,419.5,414.99,0.01K,-0.02%
06/23/2022,414.59,415.14,415.14,415.09,0.01K,-0.01%
06/22/2022,414.64,415.25,415.27,415.14,0.01K,-0.03%
06/21/2022,414.75,415.37,415.37,415.25,0.03K,-0.03%
06/20/2022,414.87,415.37,419.5,415.37,0.01K,0.00%
06/17/2022,414.87,415.29,415.37,415.28,0.02K,0.02%
06/16/2022,414.79,415.22,415.29,414.29,0.02K,0.02%
06/15/2022,414.72,415.13,415.22,415.13,0.01K,0.02%
06/14/2022,414.63,415.13,419.5,415.12,0.01K,0.00%
06/13/2022,414.63,415.13,415.13,415.12,0.01K,0.00%
06/10/2022,414.63,415.13,415.13,415.12,0.01K,0.00%
06/09/2022,414.63,415.13,418.5,415.12,0.01K,0.00%
06/08/2022,414.63,415.13,415.13,415.12,0.01K,0.00%
06/07/2022,414.63,415.12,415.13,415.1,0.03K,0.00%
06/06/2022,414.62,415.12,415.12,415.12,,0.00%
06/03/2022,414.62,415.08,415.12,415.05,0.03K,0.01%
06/02/2022,414.58,415.15,415.15,415.08,0.03K,-0.02%
06/01/2022,414.65,415.2,415.22,415.15,0.03K,-0.01%
05/31/2022,414.7,415.22,415.22,415.2,0.01K,0.00%
05/30/2022,414.72,415.22,415.22,415.22,,0.00%
05/27/2022,414.72,415.22,415.22,415.2,0.00K,0.00%
05/26/2022,414.72,415.18,415.22,415.16,0.02K,0.01%
05/25/2022,414.68,415.18,415.18,415.15,0.01K,0.00%
05/24/2022,414.68,415.08,415.18,415.05,0.02K,0.02%
05/23/2022,414.58,415.12,415.5,415.08,0.02K,-0.01%
05/20/2022,414.62,415.12,415.12,415.1,0.01K,0.00%
05/19/2022,414.62,415.18,415.18,415.12,0.02K,-0.01%
05/18/2022,414.68,415.25,415.25,415.18,0.01K,-0.02%
05/17/2022,414.75,415.25,415.3,415.25,0.01K,0.00%
05/16/2022,414.75,415.26,415.26,415.25,0.02K,0.00%
05/13/2022,414.76,415.33,415.33,415.26,0.03K,-0.02%
05/12/2022,414.83,414.33,415.5,414.33,0.02K,0.24%
05/11/2022,413.83,414.33,414.33,414.3,0.00K,0.00%
05/10/2022,413.83,415.3,415.3,414.33,0.01K,-0.23%
05/09/2022,414.8,415.19,415.5,415.1,0.02K,0.03%
05/06/2022,414.69,415.12,415.19,415.12,0.02K,0.02%
05/05/2022,414.62,415.19,415.19,415.12,0.02K,-0.02%
05/04/2022,414.69,415.19,415.5,415.15,0.01K,0.00%
05/03/2022,414.69,415.19,415.19,415.18,0.00K,0.00%
05/02/2022,414.69,415.26,415.27,415.19,0.01K,-0.02%
04/29/2022,414.76,415.33,415.33,415.26,0.02K,-0.02%
04/28/2022,414.83,415.42,415.42,415.33,0.02K,-0.02%
04/27/2022,414.92,415.48,415.48,415.42,0.02K,-0.01%
04/26/2022,414.98,414.58,415.48,414.57,0.01K,0.22%
04/25/2022,414.08,415.58,415.58,414.58,0.01K,-0.24%
04/22/2022,415.08,415.58,415.58,415.55,0.00K,0.00%
04/21/2022,415.08,415.5,415.58,415.5,0.02K,0.02%
04/20/2022,415,414.5,415.5,414.5,0.02K,0.24%
04/19/2022,414,414.5,414.52,414.5,0.01K,0.00%
04/18/2022,414,414.52,414.55,414.5,0.01K,0.00%
04/15/2022,414.02,414.53,414.53,414.52,0.01K,0.00%
04/14/2022,414.03,414.58,414.6,414.53,0.02K,-0.01%
04/13/2022,414.08,414.59,414.6,414.58,0.02K,0.00%
04/12/2022,414.09,415.62,415.63,414.59,0.02K,-0.25%
04/11/2022,415.12,415.65,415.65,415.62,0.02K,-0.01%
04/08/2022,415.15,415.65,415.65,415.5,0.00K,0.00%
04/07/2022,415.15,415.72,415.75,415.65,0.02K,-0.02%
04/06/2022,415.22,415.72,415.72,415.7,0.02K,0.00%
04/05/2022,415.22,415.72,415.73,415.72,0.01K,0.00%
04/04/2022,415.22,415.72,415.75,415.5,0.01K,0.00%
04/01/2022,415.22,415.75,415.75,415.72,0.03K,-0.01%
03/31/2022,415.25,415.75,415.75,415.72,0.00K,0.00%
03/30/2022,415.25,415.75,415.75,415.75,,0.00%
03/29/2022,415.25,415.73,415.75,415.72,0.03K,0.00%
03/28/2022,415.23,415.75,415.75,415.5,0.02K,0.00%
03/25/2022,415.25,415.75,415.75,415.5,0.00K,0.00%
03/24/2022,415.25,415.75,415.75,411,0.01K,0.00%
03/23/2022,415.25,415.82,415.82,415.75,0.01K,-0.02%
03/22/2022,415.32,415.89,415.89,415.82,0.02K,-0.02%
03/21/2022,415.39,415.92,415.92,415.5,0.02K,-0.01%
03/18/2022,415.42,415.92,415.95,415.5,0.01K,0.00%
03/17/2022,415.42,415.92,415.92,415.9,0.01K,0.00%
03/16/2022,415.42,415.95,415.95,415.5,0.02K,-0.01%
03/15/2022,415.45,415.8,415.95,415.8,0.02K,0.04%
03/14/2022,415.3,415.84,415.85,415.5,0.02K,-0.01%
03/11/2022,415.34,415.84,415.84,415.8,0.01K,0.00%
03/10/2022,415.34,415.84,415.85,415.84,0.01K,0.00%
03/09/2022,415.34,415.84,415.84,415.8,0.01K,0.00%
03/08/2022,415.34,415.77,415.84,415.75,0.02K,0.02%
03/07/2022,415.27,415.91,415.91,415.5,0.01K,-0.03%
03/04/2022,415.41,415.96,415.96,415.91,0.03K,-0.01%
03/03/2022,415.46,416.09,416.09,415.96,0.02K,-0.03%
03/02/2022,415.59,416.09,416.09,416.09,,0.00%
03/01/2022,415.59,416.02,416.09,415.5,0.01K,0.02%
02/28/2022,415.52,415.89,416.02,415.5,0.03K,0.03%
02/25/2022,415.39,415.89,415.89,415.89,,0.00%
02/24/2022,415.39,415.89,415.89,415.89,,0.00%
02/23/2022,415.39,415.89,415.89,415.89,,0.00%
02/22/2022,415.39,415.87,415.89,415.87,0.02K,0.00%
02/21/2022,415.37,415.87,415.87,415.87,,0.00%
02/18/2022,415.37,415.87,415.9,415.87,0.02K,0.00%
02/17/2022,415.37,415.81,415.87,415.8,0.02K,0.01%
02/16/2022,415.31,415.81,415.81,415.8,0.01K,0.00%
02/15/2022,415.31,416.41,416.45,415.81,0.02K,-0.14%
02/14/2022,415.91,417.01,417.05,415.5,0.02K,-0.14%
02/11/2022,416.51,416.87,417.01,416.87,0.02K,0.03%
02/10/2022,416.37,416.75,416.87,416.75,0.02K,0.03%
02/09/2022,416.25,416.55,416.75,416.55,0.02K,0.05%
02/08/2022,416.05,416.38,416.55,415.5,0.01K,0.04%
02/07/2022,415.88,416.2,416.38,415.5,0.03K,0.04%
02/04/2022,415.7,416.04,416.2,416.02,0.02K,0.04%
02/03/2022,415.54,415.83,416.04,415.8,0.01K,0.05%
02/02/2022,415.33,414.76,415.86,414.76,0.04K,0.26%
02/01/2022,414.26,415.83,415.83,414.76,0.02K,-0.26%
01/31/2022,415.33,415.66,415.83,415.5,0.03K,0.04%
01/28/2022,415.16,415.49,415.66,415.49,0.02K,0.04%
01/27/2022,414.99,415.32,415.49,415.32,0.02K,0.04%
01/26/2022,414.82,415.12,415.32,415.12,0.03K,0.05%
01/25/2022,414.62,415.03,415.14,415.03,0.02K,0.02%
01/24/2022,414.53,414.95,415.5,414.95,0.02K,0.02%
01/21/2022,414.45,414.95,415,414.95,0.02K,0.00%
01/20/2022,414.45,414.67,414.95,414.67,0.03K,0.07%
01/19/2022,414.17,414.5,414.67,414.5,0.02K,0.04%
01/18/2022,414,414.29,414.5,414.29,0.03K,0.05%
01/17/2022,413.79,414.29,415.5,414.29,0.01K,0.00%
01/14/2022,413.79,414.1,414.29,414.1,0.02K,0.05%
01/13/2022,413.6,413.94,414.11,413.94,0.01K,0.04%
01/12/2022,413.44,413.6,414.5,413.6,0.03K,0.08%
01/11/2022,413.1,413.64,413.64,413.6,0.03K,-0.01%
01/10/2022,413.14,413.21,414.29,413.21,0.02K,0.04%
01/07/2022,412.96,413.04,413.21,413.04,0.03K,0.04%
01/06/2022,412.79,412.8,413.04,412.8,0.04K,0.06%
01/05/2022,412.55,412.74,412.92,412.74,0.04K,0.01%
01/04/2022,412.49,412.74,413.5,412.74,0.02K,0.00%
01/03/2022,412.49,411.95,412.74,411.93,0.03K,0.19%
12/31/2021,411.7,411.25,411.95,411.25,0.02K,0.17%
12/30/2021,411,411.2,413.5,411.2,0.02K,0.01%
12/29/2021,410.95,411.2,413.5,411.19,0.01K,0.00%
12/28/2021,410.95,411.2,411.2,411.15,0.02K,0.00%
12/27/2021,410.95,411.18,411.2,411.17,0.04K,0.00%
12/24/2021,410.93,411.18,411.18,411.18,,0.00%
12/23/2021,410.93,411.17,411.18,411.15,0.02K,0.00%
12/22/2021,410.92,411.16,411.17,411.15,0.02K,0.00%
12/21/2021,410.91,410.16,411.16,410.16,0.02K,0.24%
12/20/2021,409.91,410.16,413.5,410.16,0.01K,0.00%
12/17/2021,409.91,410.08,410.16,410.07,0.03K,0.02%
12/16/2021,409.83,409.98,410.08,409.97,0.01K,0.02%
12/15/2021,409.73,409.97,413.5,409.95,0.02K,0.00%
12/14/2021,409.72,410.2,413.5,409.97,0.02K,-0.06%
12/13/2021,409.95,409.97,413.5,409.97,0.03K,0.06%
12/10/2021,409.72,410,410,409.97,0.01K,0.00%
12/09/2021,409.74,409.99,410,409.99,0.01K,0.00%
12/08/2021,409.74,409.99,409.99,409.97,0.00K,0.00%
12/07/2021,409.74,409.99,409.99,409.99,,0.00%
12/06/2021,409.74,409.98,413.5,409.98,0.02K,0.00%
12/03/2021,409.73,409.95,409.98,409.95,0.01K,0.01%
12/02/2021,409.7,409.91,409.97,409.91,0.02K,0.01%
12/01/2021,409.66,409.89,409.91,409.89,0.02K,0.00%
11/30/2021,409.64,409.89,409.9,409.89,0.01K,0.00%
11/29/2021,409.64,409.89,413.5,409.89,0.02K,0.00%
11/26/2021,409.64,409.9,409.9,409.89,0.01K,0.00%
11/25/2021,409.63,409.88,409.88,409.88,,0.00%
11/24/2021,409.63,409.88,409.88,409.85,0.00K,0.00%
11/23/2021,409.63,410.84,410.84,409.88,0.01K,-0.23%
11/22/2021,410.59,410.84,413.5,410.84,0.00K,0.00%
11/19/2021,410.59,410.82,410.85,410.82,0.01K,0.00%
11/18/2021,410.57,410.68,410.82,410.68,0.02K,0.03%
11/17/2021,410.43,410.68,410.68,410.65,0.01K,0.00%
11/16/2021,410.43,410.67,410.68,410.65,0.02K,0.00%
11/15/2021,410.42,410.64,413.5,410.64,0.02K,0.01%
11/12/2021,410.39,410.62,410.64,410.6,0.02K,0.00%
11/11/2021,410.37,410.59,410.62,410.58,0.01K,0.01%
11/10/2021,410.34,410.57,410.59,410.55,0.02K,0.00%
11/09/2021,410.32,410.54,410.57,410.5,0.01K,0.01%
11/08/2021,410.29,410.52,413.5,409.5,0.02K,0.00%
11/05/2021,410.27,410.49,410.52,410.47,0.02K,0.01%
11/04/2021,410.24,410.46,413.83,410.45,0.02K,0.01%
11/03/2021,410.21,410.42,414.23,410.4,0.02K,0.01%
11/02/2021,410.17,410.3,410.42,410.3,0.02K,0.03%
11/01/2021,410.05,410.31,413.5,409.5,0.02K,0.00%
10/29/2021,410.06,410.25,410.31,410.25,0.01K,0.01%
10/28/2021,410,410.27,410.27,410.25,0.04K,0.00%
10/27/2021,410.02,410.24,410.27,410.23,0.03K,0.01%
10/26/2021,409.99,410.21,410.24,410.2,0.01K,0.01%
10/25/2021,409.96,410.9,413.5,410.18,0.02K,0.01%
10/22/2021,409.91,410.88,410.91,410.88,0.02K,0.01%
10/21/2021,409.88,410.82,410.88,410.8,0.01K,0.01%
10/20/2021,409.82,410.89,410.89,410.82,0.01K,-0.02%
10/19/2021,409.89,410.91,410.95,410.89,0.02K,0.00%
10/18/2021,409.91,410.91,413.5,410.9,0.01K,0.00%
10/15/2021,409.91,410.85,410.91,410.82,0.01K,0.01%
10/14/2021,409.85,410.82,410.85,410.8,0.01K,0.01%
10/13/2021,409.82,410.87,412.75,410.8,0.03K,-0.01%
10/12/2021,409.87,410.77,413.27,410.75,0.04K,0.02%
10/11/2021,409.77,410.81,413.5,410.77,0.02K,-0.01%
10/08/2021,409.81,410.81,410.81,410.8,0.01K,0.00%
10/07/2021,409.81,410.82,412.25,410.78,0.01K,0.00%
10/06/2021,409.82,410.8,410.82,410.8,0.01K,0.00%
10/05/2021,409.8,410.8,410.8,410.8,,0.00%
10/04/2021,409.8,410.77,413.5,410.77,0.01K,0.01%
10/01/2021,409.77,410.8,410.8,410.77,0.02K,-0.01%
09/30/2021,409.8,409.76,410.8,409.76,0.01K,0.25%
09/29/2021,408.76,409.76,413.5,409.76,0.01K,0.00%
09/28/2021,408.76,411.5,411.5,409.26,0.03K,-0.55%
09/27/2021,411,411.5,413.5,411.5,0.01K,0.00%
09/24/2021,411,411.5,412.43,411.5,0.01K,0.00%
09/23/2021,411,411.5,411.75,411.5,0.01K,0.00%
09/22/2021,411,411.5,412.5,411.5,0.01K,0.00%
09/21/2021,411,411.5,411.5,411,0.01K,0.00%
09/20/2021,411,411.5,411.75,411.5,0.01K,0.00%
09/17/2021,411,411.5,411.5,411.5,,0.00%
09/16/2021,411,411.5,412,411.5,0.02K,0.00%
09/15/2021,411,411.5,411.5,411.5,,0.00%
09/14/2021,411,411.5,411.5,409.5,0.01K,0.00%
09/13/2021,411,411.43,412,411.43,0.01K,0.02%
09/10/2021,410.93,411.4,411.75,411.2,0.01K,0.01%
09/09/2021,410.9,411.3,411.45,410.75,0.02K,0.02%
09/08/2021,410.8,411.5,411.5,411,0.01K,-0.05%
09/07/2021,411,411.52,411.52,410.25,0.01K,0.00%
09/06/2021,411.02,411.52,411.52,411.5,0.01K,0.00%
09/03/2021,411.02,411.5,411.52,410.75,0.02K,0.00%
09/02/2021,411,411.5,412,410.5,0.02K,0.00%
09/01/2021,411,411.5,412,411.5,0.01K,0.00%
08/31/2021,411,411.5,412,409.5,0.01K,0.00%
08/30/2021,411,411.5,412,411.5,0.01K,0.00%
08/27/2021,411,411.5,411.5,410.5,0.01K,0.00%
08/26/2021,411,411.55,411.55,411.5,0.01K,-0.01%
08/25/2021,411.05,411.5,411.55,411.5,0.01K,0.01%
08/24/2021,411,411.55,411.55,409.5,0.01K,-0.01%
08/23/2021,411.05,411.7,411.7,411.5,0.01K,-0.04%
08/20/2021,411.2,411.8,411.8,411.7,0.02K,-0.02%
08/19/2021,411.3,411.9,411.9,411.8,0.01K,-0.02%
08/18/2021,411.4,411.7,412,411.7,0.02K,0.05%
08/17/2021,411.2,411.5,412,411.5,0.01K,0.05%
08/16/2021,411,411.5,411.5,411.065,0.01K,0.00%
08/13/2021,411,411.5,411.5,410.5,0.01K,0.00%
08/12/2021,411,411.5,411.5,409.5,0.01K,0.00%
08/11/2021,411,411.5,411.5,411.5,,0.00%
08/10/2021,411,411.5,411.5,411.5,,0.00%
08/09/2021,411,411.5,411.5,411.5,,0.00%
08/06/2021,411,411.5,411.5,411.5,,0.00%
08/05/2021,411,411.5,411.5,411.5,,0.00%
08/04/2021,411,411.5,411.5,411.5,,0.00%
08/03/2021,411,411.5,411.5,411.5,,0.00%
08/02/2021,411,411.5,411.55,411.25,0.02K,0.00%
07/30/2021,411,411.5,411.5,411.5,,0.00%
07/29/2021,411,411.5,411.5,411.5,,0.00%
07/28/2021,411,411.5,411.5,411.5,,0.00%
07/27/2021,411,411.5,411.5,411.25,0.00K,0.00%
07/26/2021,411,411.5,411.5,411.25,0.01K,0.00%
07/23/2021,411,411.5,411.5,411.5,,0.00%
07/22/2021,411,411.5,411.5,411.5,,0.00%
07/21/2021,411,411.5,411.5,411.5,,0.00%
07/20/2021,411,411.5,411.5,411.5,,0.00%
